work_year,job_title,job_category,salary_in_usd,experience_level,work_setting,company_location,company_size
2023,Machine Learning Engineer,Machine Learning and AI,212800,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,170000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,100000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,106400,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,81800,Senior,In-person,United States,M
2023,Data Developer,Leadership and Management,130000,Mid-level,Remote,United States,M
2023,Data Developer,Leadership and Management,69139,Mid-level,Remote,United States,M
2023,Data Infrastructure Engineer,Data Engineering,300105,Senior,In-person,United States,M
2023,Data Infrastructure Engineer,Data Engineering,151090,Senior,In-person,United States,M
2023,Machine Learning Software Engineer,Machine Learning and AI,217600,Mid-level,In-person,United States,M
2023,Machine Learning Software Engineer,Machine Learning and AI,145000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,129000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,110000,Senior,Remote,United States,M
2023,Research Analyst,Data Science and Research,185000,Senior,In-person,United States,M
2023,Research Analyst,Data Science and Research,50000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,210000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,108000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,80000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,59500,Mid-level,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,250000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,173400,Senior,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,215000,Senior,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,153000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,105000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,75000,Senior,Remote,United States,M
2023,Machine Learning Operations Engineer,Machine Learning and AI,60000,Senior,Remote,United States,L
2023,Data Engineer,Data Engineering,202000,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,132000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,185900,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,129300,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,316000,Senior,In-person,United States,M
